Image,Class,Density,Thickness,Telea_PSNR,Telea_SSIM,Telea_Time,PDE_PSNR,PDE_SSIM,PDE_Time,Patch_PSNR,Patch_SSIM,Patch_Time,LaMa_PSNR,LaMa_SSIM,LaMa_Time,Proposed_PSNR,Proposed_SSIM,Proposed_Time,Ablation_NoEdges_PSNR,Ablation_NoEdges_SSIM,Ablation_NoEdges_Time,Ablation_NoTensor_PSNR,Ablation_NoTensor_SSIM,Ablation_NoTensor_Time
kodim09.png,Urban/Structures,0.01,2,45.20405259724251,0.9977279567659814,0.006290912628173828,47.30549451747628,0.9982473798368572,0.004514455795288086,39.87885440555586,0.9950985848325877,0.38376832008361816,47.41194497300867,0.9959149177826369,2.5427277088165283,44.17572117555895,0.9974373061850527,0.16389822959899902,44.16837919480972,0.9974386962921106,0.12278079986572266,44.064448168461645,0.9974765612230151,0.10236239433288574
kodim09.png,Urban/Structures,0.01,4,40.9042924690507,0.9956880764447148,0.00635075569152832,41.34862087090894,0.9961133759325201,0.005990266799926758,38.63158227509631,0.9926066876861901,0.5270066261291504,46.02394907141946,0.996688315378797,2.695361614227295,40.75801896400252,0.9953795029994282,0.23399615287780762,40.64594413792555,0.9952550795114675,0.19521641731262207,40.721959396862175,0.9955174156754961,0.15700912475585938
kodim09.png,Urban/Structures,0.03,2,38.322538867763676,0.9919419205722732,0.014315605163574219,39.44460519377638,0.9934752296584312,0.012730121612548828,33.44033311649144,0.9846668244112114,1.4294829368591309,40.035436266240616,0.9866574891414374,2.9918456077575684,37.69446545258588,0.9910028034113175,0.421738862991333,37.576656457971545,0.9908733518482702,0.47607946395874023,37.62783129219806,0.9912678034494057,0.40525007247924805
kodim09.png,Urban/Structures,0.03,4,42.01962575626399,0.9933356957364813,0.016254186630249023,42.78690681833986,0.9941412776683256,0.010879278182983398,37.5714831045658,0.9881120973771411,1.7031726837158203,42.698085785385516,0.9905820734338828,3.0016965866088867,41.08198577553654,0.9925326649230929,0.4588615894317627,40.98731954919381,0.9924345836790138,0.4448390007019043,41.26927150532598,0.9928328535725027,0.4462850093841553
kodim09.png,Urban/Structures,0.05,2,38.44116320853859,0.9889115126993967,0.024455547332763672,39.500123798182834,0.9906347781075525,0.020466089248657227,33.27342172783951,0.978107817706149,2.3975586891174316,39.781944473004,0.9821511933237105,2.961062431335449,37.69855085137403,0.9876844883581563,0.7251706123352051,37.52248724425761,0.9874938097617391,0.7007014751434326,37.70997998066899,0.9880231453158888,0.6675238609313965
kodim09.png,Urban/Structures,0.05,4,37.38190736481821,0.9893180621762022,0.02075338363647461,38.134692708640436,0.9904756612602291,0.020770549774169922,33.549868016521685,0.9824212134721214,1.9357719421386719,40.43996734727933,0.9882908958984138,2.879958152770996,36.990786455979425,0.9888088718495937,0.720285177230835,36.73919836803202,0.9885078353366752,0.7102532386779785,36.95668677143611,0.9889778903395635,0.5654699802398682
kodim10.png,High-Texture/Detail,0.01,2,49.48631315507275,0.9978973364490972,0.01205897331237793,50.57015242523697,0.9983224300283263,0.00932455062866211,46.003842401217824,0.9966390384786967,0.601224422454834,50.4981415756427,0.9965161932758182,2.9313645362854004,48.57814439171374,0.9978024896358298,0.1995546817779541,48.6667717165591,0.9977665121245379,0.16885924339294434,48.42079350432563,0.9978405222939256,0.15253591537475586
kodim10.png,High-Texture/Detail,0.01,4,46.94883165389559,0.9966401628504737,0.006568431854248047,47.15869447782325,0.9967962785769634,0.007178783416748047,44.95610700717464,0.9960740586424551,0.5667719841003418,47.90336163072933,0.9966673569826807,2.937520980834961,46.860286791219025,0.9966568841298407,0.17882609367370605,46.74414478105707,0.9966046423981805,0.18577194213867188,46.885369275318595,0.996685548840086,0.15907931327819824
kodim10.png,High-Texture/Detail,0.03,2,41.868391406021274,0.9929585920958465,0.014141082763671875,42.682915395942345,0.9941585551821261,0.01162409782409668,37.97777370578161,0.9882859629866175,1.659538984298706,42.87809312226435,0.9905062470843361,3.025850296020508,41.22594375885403,0.9921132434153269,0.48619580268859863,41.103407943926875,0.9920143813657424,0.4024162292480469,41.39726371405045,0.9925064385057935,0.36110734939575195
kodim10.png,High-Texture/Detail,0.03,4,42.78565932622371,0.9914672477469141,0.013573884963989258,43.3092381010706,0.992302742210596,0.011255979537963867,39.484622340447125,0.986263166696245,1.470426321029663,44.73376065803546,0.9929423847494573,3.08994722366333,42.47413520565252,0.9909112484787835,0.41225576400756836,42.26511395711484,0.9904795172885973,0.43885016441345215,42.681620778665554,0.9912457536489351,0.3553764820098877
kodim10.png,High-Texture/Detail,0.05,2,42.11247857475048,0.9905227375975568,0.022986173629760742,43.08148293517604,0.9921938339083848,0.018999814987182617,37.15322532193122,0.981773867435177,2.421360731124878,42.67656884937768,0.9848086383417272,3.1370298862457275,41.48504671198993,0.9896817001854182,0.663093090057373,41.504083180055524,0.9895939692212897,0.582054615020752,41.47306607035488,0.989999990679356,0.4958333969116211
kodim10.png,High-Texture/Detail,0.05,4,38.5836090144145,0.9854332416000471,0.018181324005126953,38.90371650996417,0.9868068880284402,0.01618671417236328,33.71605857963827,0.9763045140117126,2.0409815311431885,39.7785944481124,0.9853050287726441,3.1051225662231445,38.372821326918725,0.9845450946225153,0.6221985816955566,38.208373900646286,0.984072214334557,0.6216163635253906,38.45238809669188,0.9850217450750892,0.4937014579772949
kodim11.png,High-Texture/Detail,0.01,2,42.32185426214307,0.9966089276494999,0.005495786666870117,42.86200064745026,0.9970841508301321,0.004328727722167969,37.53281494811855,0.993234812468788,0.42298269271850586,43.66924659228077,0.9965744825348569,2.9998388290405273,41.67227692283287,0.9961989885391409,0.16707420349121094,41.62062355967187,0.9961544715006388,0.13144946098327637,41.81432987391358,0.996354932804335,0.1250627040863037
kodim11.png,High-Texture/Detail,0.01,4,38.278108158327015,0.9932530957750118,0.0057795047760009766,38.30756239304405,0.9936840413928895,0.005315303802490234,34.58439233596244,0.9885880417669289,0.48897624015808105,38.405320030965115,0.9939112276217573,2.9348740577697754,38.119599623760834,0.992811366026675,0.20919418334960938,38.10979267934846,0.9927183853691931,0.16673493385314941,38.158642401363196,0.9929735939695258,0.14599227905273438
kodim11.png,High-Texture/Detail,0.03,2,39.887239337583026,0.9898653527340097,0.014813899993896484,40.59866469313338,0.9912397603100905,0.01399087905883789,35.90840695127273,0.981083584050548,1.766631841659546,40.27949846583118,0.987760884207079,3.201171398162842,39.33561252821883,0.9891605968042584,0.4049673080444336,39.33806196237698,0.9890789038831261,0.3926856517791748,39.48621003777219,0.9894027195587002,0.35215187072753906
kodim11.png,High-Texture/Detail,0.03,4,36.87418882284944,0.9887996373216126,0.012828826904296875,37.27015082428896,0.990112324481954,0.011317014694213867,31.330069721388153,0.9767971215231195,1.1514782905578613,37.99022232858832,0.9907007491899606,7.3973705768585205,36.223115371901734,0.9872982113462859,0.4053764343261719,36.20106255827875,0.9871667981662183,0.3775668144226074,36.266860120228124,0.9876343555458599,0.301959753036499
