,0
Proposed_PSNR,39.278713427980406
Proposed_SSIM,0.9891477682094454
Ablation_NoEdges_PSNR,39.20001485810375
Ablation_NoEdges_SSIM,0.9889641650139064
Ablation_NoTensor_PSNR,39.30939687586123
Ablation_NoTensor_SSIM,0.9894043893781619
